model_id,action_mode,seed,audit_index,num_timesteps,metric,value
shared2_seed31000,shared2,31000,152,78336,train/approx_kl,0.0055527593940496445
shared2_seed31000,shared2,31000,152,78336,train/clip_fraction,0.02392578125
shared2_seed31000,shared2,31000,152,78336,train/value_loss,0.006012085526890587
shared2_seed31000,shared2,31000,152,78336,train/policy_gradient_loss,0.00015777148655615747
shared2_seed31000,shared2,31000,152,78336,train/explained_variance,0.9917960166931152
shared2_seed31000,shared2,31000,153,78848,train/std,0.11920349299907684
shared2_seed31000,shared2,31000,153,78848,train/approx_kl,0.0034055006690323353
shared2_seed31000,shared2,31000,153,78848,train/clip_fraction,0.08984375
shared2_seed31000,shared2,31000,153,78848,train/value_loss,0.006024928516126238
shared2_seed31000,shared2,31000,153,78848,train/policy_gradient_loss,-0.0041270231595262885
shared2_seed31000,shared2,31000,153,78848,train/explained_variance,0.9911385774612427
shared2_seed31000,shared2,31000,154,79360,train/std,0.11904118955135345
shared2_seed31000,shared2,31000,154,79360,train/approx_kl,0.0026220453437417746
shared2_seed31000,shared2,31000,154,79360,train/clip_fraction,0.0576171875
shared2_seed31000,shared2,31000,154,79360,train/value_loss,0.008415901436819695
shared2_seed31000,shared2,31000,154,79360,train/policy_gradient_loss,-0.003176350553985685
shared2_seed31000,shared2,31000,154,79360,train/explained_variance,0.9832439422607422
shared2_seed31000,shared2,31000,155,79872,train/std,0.11894521862268448
shared2_seed31000,shared2,31000,155,79872,train/approx_kl,0.0019615187775343657
shared2_seed31000,shared2,31000,155,79872,train/clip_fraction,0.00390625
shared2_seed31000,shared2,31000,155,79872,train/value_loss,0.004208348178508459
shared2_seed31000,shared2,31000,155,79872,train/policy_gradient_loss,-0.001169172624940984
shared2_seed31000,shared2,31000,155,79872,train/explained_variance,0.9837285280227661
shared2_seed31000,shared2,31000,156,80384,train/std,0.11892090737819672
shared2_seed31000,shared2,31000,156,80384,train/approx_kl,0.013128284364938736
shared2_seed31000,shared2,31000,156,80384,train/clip_fraction,0.11865234375
shared2_seed31000,shared2,31000,156,80384,train/value_loss,0.0026683447140385397
shared2_seed31000,shared2,31000,156,80384,train/policy_gradient_loss,-0.0037722642882727087
shared2_seed31000,shared2,31000,156,80384,train/explained_variance,0.9856818318367004
shared2_seed31000,shared2,31000,157,80896,train/std,0.11896972358226776
shared2_seed31000,shared2,31000,157,80896,train/approx_kl,0.006425999104976654
shared2_seed31000,shared2,31000,157,80896,train/clip_fraction,0.03173828125
shared2_seed31000,shared2,31000,157,80896,train/value_loss,0.0028322564903646708
shared2_seed31000,shared2,31000,157,80896,train/policy_gradient_loss,0.0011667569051496685
shared2_seed31000,shared2,31000,157,80896,train/explained_variance,0.9809648990631104
shared2_seed31000,shared2,31000,158,81408,train/std,0.11890867352485657
shared2_seed31000,shared2,31000,158,81408,train/approx_kl,0.005549756810069084
shared2_seed31000,shared2,31000,158,81408,train/clip_fraction,0.03076171875
shared2_seed31000,shared2,31000,158,81408,train/value_loss,0.00267313629592536
shared2_seed31000,shared2,31000,158,81408,train/policy_gradient_loss,-0.00047636590898036957
shared2_seed31000,shared2,31000,158,81408,train/explained_variance,0.973768949508667
shared2_seed31000,shared2,31000,159,81920,train/std,0.11887166649103165
shared2_seed31000,shared2,31000,159,81920,train/approx_kl,0.0035729489754885435
shared2_seed31000,shared2,31000,159,81920,train/clip_fraction,0.13232421875
shared2_seed31000,shared2,31000,159,81920,train/value_loss,0.0032462548770126887
shared2_seed31000,shared2,31000,159,81920,train/policy_gradient_loss,-0.006028384785167873
shared2_seed31000,shared2,31000,159,81920,train/explained_variance,0.9746299386024475
shared2_seed31000,shared2,31000,160,82432,train/std,0.11881640553474426
shared2_seed31000,shared2,31000,160,82432,train/approx_kl,0.0026401972863823175
shared2_seed31000,shared2,31000,160,82432,train/clip_fraction,0.0029296875
shared2_seed31000,shared2,31000,160,82432,train/value_loss,0.0020761027990374714
shared2_seed31000,shared2,31000,160,82432,train/policy_gradient_loss,0.0004060600185766816
shared2_seed31000,shared2,31000,160,82432,train/explained_variance,0.9788143634796143
shared2_seed31000,shared2,31000,161,82944,train/std,0.1185656189918518
shared2_seed31000,shared2,31000,161,82944,train/approx_kl,0.0036525498144328594
shared2_seed31000,shared2,31000,161,82944,train/clip_fraction,0.0458984375
shared2_seed31000,shared2,31000,161,82944,train/value_loss,0.0025731990463100374
shared2_seed31000,shared2,31000,161,82944,train/policy_gradient_loss,-0.004057734739035368
shared2_seed31000,shared2,31000,161,82944,train/explained_variance,0.981424868106842
shared2_seed31000,shared2,31000,162,83456,train/std,0.11857742071151733
shared2_seed31000,shared2,31000,162,83456,train/approx_kl,0.003500562161207199
shared2_seed31000,shared2,31000,162,83456,train/clip_fraction,0.044921875
shared2_seed31000,shared2,31000,162,83456,train/value_loss,0.0024394172069150954
shared2_seed31000,shared2,31000,162,83456,train/policy_gradient_loss,-0.005082030140329152
shared2_seed31000,shared2,31000,162,83456,train/explained_variance,0.9882180690765381
shared2_seed31000,shared2,31000,163,83968,train/std,0.11857303977012634
shared2_seed31000,shared2,31000,163,83968,train/approx_kl,0.013679176568984985
shared2_seed31000,shared2,31000,163,83968,train/clip_fraction,0.06201171875
shared2_seed31000,shared2,31000,163,83968,train/value_loss,0.003347348188981414
shared2_seed31000,shared2,31000,163,83968,train/policy_gradient_loss,0.0009114228305406868
shared2_seed31000,shared2,31000,163,83968,train/explained_variance,0.9336115121841431
shared2_seed31000,shared2,31000,164,84480,train/std,0.11854483187198639
shared2_seed31000,shared2,31000,164,84480,train/approx_kl,0.02107837051153183
shared2_seed31000,shared2,31000,164,84480,train/clip_fraction,0.1318359375
shared2_seed31000,shared2,31000,164,84480,train/value_loss,0.001772348623489961
shared2_seed31000,shared2,31000,164,84480,train/policy_gradient_loss,-0.003422821231652051
shared2_seed31000,shared2,31000,164,84480,train/explained_variance,0.9088377356529236
shared2_seed31000,shared2,31000,165,84992,train/std,0.11841918528079987
shared2_seed31000,shared2,31000,165,84992,train/approx_kl,0.003964961040765047
shared2_seed31000,shared2,31000,165,84992,train/clip_fraction,0.08837890625
shared2_seed31000,shared2,31000,165,84992,train/value_loss,0.0008410393547819695
shared2_seed31000,shared2,31000,165,84992,train/policy_gradient_loss,-0.00015745701966807246
shared2_seed31000,shared2,31000,165,84992,train/explained_variance,0.9638524055480957
shared2_seed31000,shared2,31000,166,85504,train/std,0.11806440353393555
shared2_seed31000,shared2,31000,166,85504,train/approx_kl,0.006328205578029156
shared2_seed31000,shared2,31000,166,85504,train/clip_fraction,0.09765625
shared2_seed31000,shared2,31000,166,85504,train/value_loss,0.00056770347237034
shared2_seed31000,shared2,31000,166,85504,train/policy_gradient_loss,-0.0074605183326639235
shared2_seed31000,shared2,31000,166,85504,train/explained_variance,0.970910906791687
shared2_seed31000,shared2,31000,167,86016,train/std,0.11786183714866638
shared2_seed31000,shared2,31000,167,86016,train/approx_kl,0.008054859936237335
shared2_seed31000,shared2,31000,167,86016,train/clip_fraction,0.0888671875
shared2_seed31000,shared2,31000,167,86016,train/value_loss,0.5530358580872416
shared2_seed31000,shared2,31000,167,86016,train/policy_gradient_loss,-0.0028719143010675907
shared2_seed31000,shared2,31000,167,86016,train/explained_variance,-0.0544811487197876
shared2_seed31000,shared2,31000,168,86528,train/std,0.1176423579454422
shared2_seed31000,shared2,31000,168,86528,train/approx_kl,0.013228761032223701
shared2_seed31000,shared2,31000,168,86528,train/clip_fraction,0.12548828125
shared2_seed31000,shared2,31000,168,86528,train/value_loss,0.005928948041400872
shared2_seed31000,shared2,31000,168,86528,train/policy_gradient_loss,-0.0029803562501911074
shared2_seed31000,shared2,31000,168,86528,train/explained_variance,0.6997570395469666
shared2_seed31000,shared2,31000,169,87040,train/std,0.11742299050092697
shared2_seed31000,shared2,31000,169,87040,train/approx_kl,0.010762417688965797
shared2_seed31000,shared2,31000,169,87040,train/clip_fraction,0.09228515625
shared2_seed31000,shared2,31000,169,87040,train/value_loss,0.0009566399930918124
shared2_seed31000,shared2,31000,169,87040,train/policy_gradient_loss,-0.002236154628917575
shared2_seed31000,shared2,31000,169,87040,train/explained_variance,0.9488707780838013
shared2_seed31000,shared2,31000,170,87552,train/std,0.11724646389484406
shared2_seed31000,shared2,31000,170,87552,train/approx_kl,0.019232861697673798
shared2_seed31000,shared2,31000,170,87552,train/clip_fraction,0.10205078125
shared2_seed31000,shared2,31000,170,87552,train/value_loss,0.00334213518362958
shared2_seed31000,shared2,31000,170,87552,train/policy_gradient_loss,-0.0010256545210722834
shared2_seed31000,shared2,31000,170,87552,train/explained_variance,-0.2754744291305542
shared2_seed31000,shared2,31000,171,88064,train/std,0.11722616106271744
shared2_seed31000,shared2,31000,171,88064,train/approx_kl,0.006606212817132473
shared2_seed31000,shared2,31000,171,88064,train/clip_fraction,0.037109375
shared2_seed31000,shared2,31000,171,88064,train/value_loss,0.0008409123365709092
shared2_seed31000,shared2,31000,171,88064,train/policy_gradient_loss,-0.0035046858538407832
shared2_seed31000,shared2,31000,171,88064,train/explained_variance,0.930351734161377
shared2_seed31000,shared2,31000,172,88576,train/std,0.11714881658554077
shared2_seed31000,shared2,31000,172,88576,train/approx_kl,0.010790093801915646
shared2_seed31000,shared2,31000,172,88576,train/clip_fraction,0.1357421875
shared2_seed31000,shared2,31000,172,88576,train/value_loss,0.0009492790231888648
shared2_seed31000,shared2,31000,172,88576,train/policy_gradient_loss,-0.011366017395630479
shared2_seed31000,shared2,31000,172,88576,train/explained_variance,0.9828751683235168
shared2_seed31000,shared2,31000,173,89088,train/std,0.11700936406850815
shared2_seed31000,shared2,31000,173,89088,train/approx_kl,0.004259963519871235
shared2_seed31000,shared2,31000,173,89088,train/clip_fraction,0.06591796875
shared2_seed31000,shared2,31000,173,89088,train/value_loss,0.0010307277989340946
shared2_seed31000,shared2,31000,173,89088,train/policy_gradient_loss,-0.0028140455251559615
shared2_seed31000,shared2,31000,173,89088,train/explained_variance,0.983569324016571
shared2_seed31000,shared2,31000,174,89600,train/std,0.11704907566308975
shared2_seed31000,shared2,31000,174,89600,train/approx_kl,0.00616942485794425
shared2_seed31000,shared2,31000,174,89600,train/clip_fraction,0.04345703125
shared2_seed31000,shared2,31000,174,89600,train/value_loss,0.0015209986449917778
shared2_seed31000,shared2,31000,174,89600,train/policy_gradient_loss,-0.00286934117320925
shared2_seed31000,shared2,31000,174,89600,train/explained_variance,0.9864941835403442
shared2_seed31000,shared2,31000,175,90112,train/std,0.11699407547712326
shared2_seed31000,shared2,31000,175,90112,train/approx_kl,0.006871096324175596
shared2_seed31000,shared2,31000,175,90112,train/clip_fraction,0.0595703125
shared2_seed31000,shared2,31000,175,90112,train/value_loss,0.0006341147527564317
shared2_seed31000,shared2,31000,175,90112,train/policy_gradient_loss,-0.003013460140209645
shared2_seed31000,shared2,31000,175,90112,train/explained_variance,0.9855332374572754
shared2_seed31000,shared2,31000,176,90624,train/std,0.11684329807758331
shared2_seed31000,shared2,31000,176,90624,train/approx_kl,0.00964508205652237
shared2_seed31000,shared2,31000,176,90624,train/clip_fraction,0.0419921875
shared2_seed31000,shared2,31000,176,90624,train/value_loss,0.0027974355180049315
shared2_seed31000,shared2,31000,176,90624,train/policy_gradient_loss,9.214429883286357e-05
shared2_seed31000,shared2,31000,176,90624,train/explained_variance,0.8479825258255005
shared2_seed31000,shared2,31000,177,91136,train/std,0.11680115759372711
shared2_seed31000,shared2,31000,177,91136,train/approx_kl,0.004638470243662596
shared2_seed31000,shared2,31000,177,91136,train/clip_fraction,0.0703125
shared2_seed31000,shared2,31000,177,91136,train/value_loss,0.0005313207911967766
shared2_seed31000,shared2,31000,177,91136,train/policy_gradient_loss,-0.0026447943528182805
shared2_seed31000,shared2,31000,177,91136,train/explained_variance,0.9835394024848938
shared2_seed31000,shared2,31000,178,91648,train/std,0.11696450412273407
shared2_seed31000,shared2,31000,178,91648,train/approx_kl,0.012284795753657818
shared2_seed31000,shared2,31000,178,91648,train/clip_fraction,0.07958984375
shared2_seed31000,shared2,31000,178,91648,train/value_loss,0.4367809258401394
shared2_seed31000,shared2,31000,178,91648,train/policy_gradient_loss,-0.003367915312992409
shared2_seed31000,shared2,31000,178,91648,train/explained_variance,0.15240037441253662
shared2_seed31000,shared2,31000,179,92160,train/std,0.11724847555160522
shared2_seed31000,shared2,31000,179,92160,train/approx_kl,0.002725134138017893
shared2_seed31000,shared2,31000,179,92160,train/clip_fraction,0.15283203125
shared2_seed31000,shared2,31000,179,92160,train/value_loss,0.005347386337234639
shared2_seed31000,shared2,31000,179,92160,train/policy_gradient_loss,-6.534275598824024e-06
shared2_seed31000,shared2,31000,179,92160,train/explained_variance,0.7350199222564697
shared2_seed31000,shared2,31000,180,92672,train/std,0.11732199788093567
shared2_seed31000,shared2,31000,180,92672,train/approx_kl,0.0064123040065169334
shared2_seed31000,shared2,31000,180,92672,train/clip_fraction,0.05810546875
shared2_seed31000,shared2,31000,180,92672,train/value_loss,0.003531716429279186
shared2_seed31000,shared2,31000,180,92672,train/policy_gradient_loss,-0.0025255708897020668
shared2_seed31000,shared2,31000,180,92672,train/explained_variance,0.6162337064743042
shared2_seed31000,shared2,31000,181,93184,train/std,0.11740706861019135
shared2_seed31000,shared2,31000,181,93184,train/approx_kl,0.005070673301815987
shared2_seed31000,shared2,31000,181,93184,train/clip_fraction,0.02587890625
shared2_seed31000,shared2,31000,181,93184,train/value_loss,0.0017151102147181518
shared2_seed31000,shared2,31000,181,93184,train/policy_gradient_loss,-0.0036173615080770105
shared2_seed31000,shared2,31000,181,93184,train/explained_variance,0.9821903109550476
shared2_seed31000,shared2,31000,182,93696,train/std,0.11745317280292511
shared2_seed31000,shared2,31000,182,93696,train/approx_kl,0.009115030989050865
shared2_seed31000,shared2,31000,182,93696,train/clip_fraction,0.16455078125
shared2_seed31000,shared2,31000,182,93696,train/value_loss,0.001228264911333099
shared2_seed31000,shared2,31000,182,93696,train/policy_gradient_loss,-0.012671157252043486
shared2_seed31000,shared2,31000,182,93696,train/explained_variance,0.9978281259536743
shared2_seed31000,shared2,31000,183,94208,train/std,0.11758089065551758
shared2_seed31000,shared2,31000,183,94208,train/approx_kl,0.005501065403223038
shared2_seed31000,shared2,31000,183,94208,train/clip_fraction,0.052734375
shared2_seed31000,shared2,31000,183,94208,train/value_loss,0.0022006090039212722
shared2_seed31000,shared2,31000,183,94208,train/policy_gradient_loss,-0.0016082149231806397
shared2_seed31000,shared2,31000,183,94208,train/explained_variance,0.9932599067687988
shared2_seed31000,shared2,31000,184,94720,train/std,0.11765851080417633
shared2_seed31000,shared2,31000,184,94720,train/approx_kl,0.006297580897808075
shared2_seed31000,shared2,31000,184,94720,train/clip_fraction,0.01953125
shared2_seed31000,shared2,31000,184,94720,train/value_loss,0.003307386396045331
shared2_seed31000,shared2,31000,184,94720,train/policy_gradient_loss,-0.0019176843925379217
shared2_seed31000,shared2,31000,184,94720,train/explained_variance,0.9930283427238464
shared2_seed31000,shared2,31000,185,95232,train/std,0.11771940439939499
shared2_seed31000,shared2,31000,185,95232,train/approx_kl,0.009363713674247265
shared2_seed31000,shared2,31000,185,95232,train/clip_fraction,0.03369140625
shared2_seed31000,shared2,31000,185,95232,train/value_loss,0.0029992178388056345
shared2_seed31000,shared2,31000,185,95232,train/policy_gradient_loss,0.0005057291709817946
shared2_seed31000,shared2,31000,185,95232,train/explained_variance,0.9902552962303162
shared2_seed31000,shared2,31000,186,95744,train/std,0.11766666173934937
shared2_seed31000,shared2,31000,186,95744,train/approx_kl,0.005241910926997662
shared2_seed31000,shared2,31000,186,95744,train/clip_fraction,0.02783203125
shared2_seed31000,shared2,31000,186,95744,train/value_loss,0.004458965668163728
shared2_seed31000,shared2,31000,186,95744,train/policy_gradient_loss,4.639278631657362e-05
shared2_seed31000,shared2,31000,186,95744,train/explained_variance,0.9864839911460876
shared2_seed31000,shared2,31000,187,96256,train/std,0.11762452870607376
shared2_seed31000,shared2,31000,187,96256,train/approx_kl,0.0007385901408270001
shared2_seed31000,shared2,31000,187,96256,train/clip_fraction,0.05419921875
shared2_seed31000,shared2,31000,187,96256,train/value_loss,0.0035330987157067284
shared2_seed31000,shared2,31000,187,96256,train/policy_gradient_loss,-0.001674513885518536
shared2_seed31000,shared2,31000,187,96256,train/explained_variance,0.9546942710876465
shared2_seed31000,shared2,31000,188,96768,train/std,0.11774390935897827
shared2_seed31000,shared2,31000,188,96768,train/approx_kl,0.0029365422669798136
shared2_seed31000,shared2,31000,188,96768,train/clip_fraction,0.17529296875
shared2_seed31000,shared2,31000,188,96768,train/value_loss,0.0015275711957656313
shared2_seed31000,shared2,31000,188,96768,train/policy_gradient_loss,-0.006635080324485898
shared2_seed31000,shared2,31000,188,96768,train/explained_variance,0.9708812832832336
shared2_seed31000,shared2,31000,189,97280,train/std,0.11777064949274063
shared2_seed31000,shared2,31000,189,97280,train/approx_kl,0.004573926329612732
shared2_seed31000,shared2,31000,189,97280,train/clip_fraction,0.09912109375
shared2_seed31000,shared2,31000,189,97280,train/value_loss,0.0007474645226466237
shared2_seed31000,shared2,31000,189,97280,train/policy_gradient_loss,-0.003550618974259123
shared2_seed31000,shared2,31000,189,97280,train/explained_variance,0.9773345589637756
shared2_seed31000,shared2,31000,190,97792,train/std,0.11777356266975403
shared2_seed31000,shared2,31000,190,97792,train/approx_kl,0.0026560784317553043
shared2_seed31000,shared2,31000,190,97792,train/clip_fraction,0.0693359375
shared2_seed31000,shared2,31000,190,97792,train/value_loss,0.0005685396226908779
shared2_seed31000,shared2,31000,190,97792,train/policy_gradient_loss,-0.004549438250251114
shared2_seed31000,shared2,31000,190,97792,train/explained_variance,0.9799075722694397
shared2_seed31000,shared2,31000,191,98304,train/std,0.11774617433547974
shared2_seed31000,shared2,31000,191,98304,train/approx_kl,0.007337262853980064
shared2_seed31000,shared2,31000,191,98304,train/clip_fraction,0.220703125
shared2_seed31000,shared2,31000,191,98304,train/value_loss,0.0006700029498460935
shared2_seed31000,shared2,31000,191,98304,train/policy_gradient_loss,-0.0029492027242667973
shared2_seed31000,shared2,31000,191,98304,train/explained_variance,0.966849684715271
shared2_seed31000,shared2,31000,192,98816,train/std,0.11768605560064316
shared2_seed31000,shared2,31000,192,98816,train/approx_kl,0.004210416227579117
shared2_seed31000,shared2,31000,192,98816,train/clip_fraction,0.05810546875
shared2_seed31000,shared2,31000,192,98816,train/value_loss,0.0005772567783424165
shared2_seed31000,shared2,31000,192,98816,train/policy_gradient_loss,-0.00366575617226772
shared2_seed31000,shared2,31000,192,98816,train/explained_variance,0.9629960656166077
shared2_seed31000,shared2,31000,193,99328,train/std,0.11750778555870056
shared2_seed31000,shared2,31000,193,99328,train/approx_kl,0.00288953073322773
shared2_seed31000,shared2,31000,193,99328,train/clip_fraction,0.052734375
shared2_seed31000,shared2,31000,193,99328,train/value_loss,0.0005215231776674045
shared2_seed31000,shared2,31000,193,99328,train/policy_gradient_loss,-0.001806918764486909
shared2_seed31000,shared2,31000,193,99328,train/explained_variance,0.9475780725479126
shared2_seed31000,shared2,31000,194,99840,train/std,0.11751875281333923
shared2_seed31000,shared2,31000,194,99840,train/approx_kl,0.003349997103214264
shared2_seed31000,shared2,31000,194,99840,train/clip_fraction,0.13232421875
shared2_seed31000,shared2,31000,194,99840,train/value_loss,0.0004510726885200711
shared2_seed31000,shared2,31000,194,99840,train/policy_gradient_loss,-0.0024192892014980316
shared2_seed31000,shared2,31000,194,99840,train/explained_variance,0.7843437790870667
shared2_seed31000,shared2,31000,195,100352,train/std,0.11752815544605255
shared2_seed31000,shared2,31000,195,100352,train/approx_kl,0.007770523428916931
shared2_seed31000,shared2,31000,195,100352,train/clip_fraction,0.11962890625
shared2_seed31000,shared2,31000,195,100352,train/value_loss,0.0005710200093744788
shared2_seed31000,shared2,31000,195,100352,train/policy_gradient_loss,-0.005278550263028592
shared2_seed31000,shared2,31000,195,100352,train/explained_variance,0.9657560586929321
shared2_seed31000,shared2,31000,196,100864,train/std,0.11741562187671661
shared2_seed31000,shared2,31000,196,100864,train/approx_kl,0.016615716740489006
shared2_seed31000,shared2,31000,196,100864,train/clip_fraction,0.1318359375
shared2_seed31000,shared2,31000,196,100864,train/value_loss,0.0004492020307225175
shared2_seed31000,shared2,31000,196,100864,train/policy_gradient_loss,-0.0030839736209600233
shared2_seed31000,shared2,31000,196,100864,train/explained_variance,0.9830765724182129
shared2_seed31000,shared2,31000,197,101376,train/std,0.11711178719997406
shared2_seed31000,shared2,31000,197,101376,train/approx_kl,0.0028002196922898293
shared2_seed31000,shared2,31000,197,101376,train/clip_fraction,0.0068359375
shared2_seed31000,shared2,31000,197,101376,train/value_loss,0.0005301943619997473
shared2_seed31000,shared2,31000,197,101376,train/policy_gradient_loss,-0.0020849880820605904
shared2_seed31000,shared2,31000,197,101376,train/explained_variance,0.9715536236763
shared2_seed31000,shared2,31000,198,101888,train/std,0.11698319017887115
shared2_seed31000,shared2,31000,198,101888,train/approx_kl,0.01221725344657898
shared2_seed31000,shared2,31000,198,101888,train/clip_fraction,0.099609375
shared2_seed31000,shared2,31000,198,101888,train/value_loss,0.001141469670983497
shared2_seed31000,shared2,31000,198,101888,train/policy_gradient_loss,-0.0018272572051500902
shared2_seed31000,shared2,31000,198,101888,train/explained_variance,0.9360411167144775
shared2_seed31000,shared2,31000,199,102400,train/std,0.11699710786342621
shared2_seed31000,shared2,31000,199,102400,train/approx_kl,0.016710292547941208
shared2_seed31000,shared2,31000,199,102400,train/clip_fraction,0.07177734375
shared2_seed31000,shared2,31000,199,102400,train/value_loss,0.0016073183360276744
shared2_seed31000,shared2,31000,199,102400,train/policy_gradient_loss,-0.001812247181078419
shared2_seed31000,shared2,31000,199,102400,train/explained_variance,0.7880445122718811
shared2_seed31000,shared2,31000,200,102912,train/std,0.11724330484867096
shared2_seed31000,shared2,31000,200,102912,train/approx_kl,0.008096728473901749
shared2_seed31000,shared2,31000,200,102912,train/clip_fraction,0.16162109375
shared2_seed31000,shared2,31000,200,102912,train/value_loss,0.0012043238275509793
shared2_seed31000,shared2,31000,200,102912,train/policy_gradient_loss,-0.004238649271428585
shared2_seed31000,shared2,31000,200,102912,train/explained_variance,0.1748388409614563
shared2_seed31000,shared2,31000,201,103424,train/std,0.11750610917806625
shared2_seed31000,shared2,31000,201,103424,train/approx_kl,0.00314659858122468
shared2_seed31000,shared2,31000,201,103424,train/clip_fraction,0.0390625
shared2_seed31000,shared2,31000,201,103424,train/value_loss,0.0009603886792319827
shared2_seed31000,shared2,31000,201,103424,train/policy_gradient_loss,0.0008004364790394902
shared2_seed31000,shared2,31000,201,103424,train/explained_variance,0.9588384032249451
shared2_seed31000,shared2,31000,202,103936,train/std,0.11739709973335266
shared2_seed31000,shared2,31000,202,103936,train/approx_kl,0.006540059112012386
shared2_seed31000,shared2,31000,202,103936,train/clip_fraction,0.09375
shared2_seed31000,shared2,31000,202,103936,train/value_loss,0.000229534776735818
shared2_seed31000,shared2,31000,202,103936,train/policy_gradient_loss,-0.0032605097512714565
shared2_seed31000,shared2,31000,202,103936,train/explained_variance,0.9973379373550415
shared2_seed31000,shared2,31000,203,104448,train/std,0.11741867661476135
shared2_seed31000,shared2,31000,203,104448,train/approx_kl,0.013095201924443245
shared2_seed31000,shared2,31000,203,104448,train/clip_fraction,0.11572265625
shared2_seed31000,shared2,31000,203,104448,train/value_loss,0.0007864594153943472
shared2_seed31000,shared2,31000,203,104448,train/policy_gradient_loss,-0.0070573878911091015
shared2_seed31000,shared2,31000,203,104448,train/explained_variance,0.9910517930984497
shared2_seed31000,shared2,31000,204,104960,train/std,0.11726896464824677
shared2_seed31000,shared2,31000,204,104960,train/approx_kl,0.005503979977220297
shared2_seed31000,shared2,31000,204,104960,train/clip_fraction,0.0361328125
shared2_seed31000,shared2,31000,204,104960,train/value_loss,0.000662511280097533
shared2_seed31000,shared2,31000,204,104960,train/policy_gradient_loss,-0.003757228929316625
shared2_seed31000,shared2,31000,204,104960,train/explained_variance,0.9920282959938049
shared2_seed31000,shared2,31000,205,105472,train/std,0.11722758412361145
shared2_seed31000,shared2,31000,205,105472,train/approx_kl,0.006104557309299707
shared2_seed31000,shared2,31000,205,105472,train/clip_fraction,0.03564453125
shared2_seed31000,shared2,31000,205,105472,train/value_loss,0.0007971876711962977
shared2_seed31000,shared2,31000,205,105472,train/policy_gradient_loss,-0.0036565890768542886
shared2_seed31000,shared2,31000,205,105472,train/explained_variance,0.9906008839607239
shared2_seed31000,shared2,31000,206,105984,train/std,0.11723653227090836
shared2_seed31000,shared2,31000,206,105984,train/approx_kl,0.010110925883054733
shared2_seed31000,shared2,31000,206,105984,train/clip_fraction,0.06494140625
shared2_seed31000,shared2,31000,206,105984,train/value_loss,0.0008953772230597679
shared2_seed31000,shared2,31000,206,105984,train/policy_gradient_loss,-7.476957398466766e-05
shared2_seed31000,shared2,31000,206,105984,train/explained_variance,0.9851866364479065
shared2_seed31000,shared2,31000,207,106496,train/std,0.11710457503795624
shared2_seed31000,shared2,31000,207,106496,train/approx_kl,0.004545268137007952
shared2_seed31000,shared2,31000,207,106496,train/clip_fraction,0.029296875
shared2_seed31000,shared2,31000,207,106496,train/value_loss,0.0007678431684325915
shared2_seed31000,shared2,31000,207,106496,train/policy_gradient_loss,-0.0005885811406187713
shared2_seed31000,shared2,31000,207,106496,train/explained_variance,0.9705296754837036
shared2_seed31000,shared2,31000,208,107008,train/std,0.11688560247421265
shared2_seed31000,shared2,31000,208,107008,train/approx_kl,0.0023619187995791435
shared2_seed31000,shared2,31000,208,107008,train/clip_fraction,0.06640625
shared2_seed31000,shared2,31000,208,107008,train/value_loss,0.0012896279877168126
shared2_seed31000,shared2,31000,208,107008,train/policy_gradient_loss,-0.00283951562596485
shared2_seed31000,shared2,31000,208,107008,train/explained_variance,0.8345646858215332
shared2_seed31000,shared2,31000,209,107520,train/std,0.11655688285827637
shared2_seed31000,shared2,31000,209,107520,train/approx_kl,0.008022615686058998
shared2_seed31000,shared2,31000,209,107520,train/clip_fraction,0.1396484375
shared2_seed31000,shared2,31000,209,107520,train/value_loss,0.0004094013129360974
shared2_seed31000,shared2,31000,209,107520,train/policy_gradient_loss,-0.005503664928255603
shared2_seed31000,shared2,31000,209,107520,train/explained_variance,0.9549943804740906
shared2_seed31000,shared2,31000,210,108032,train/std,0.1163027286529541
shared2_seed31000,shared2,31000,210,108032,train/approx_kl,0.0035617020912468433
shared2_seed31000,shared2,31000,210,108032,train/clip_fraction,0.10205078125
shared2_seed31000,shared2,31000,210,108032,train/value_loss,0.0002669336590770399
shared2_seed31000,shared2,31000,210,108032,train/policy_gradient_loss,-0.0035245565813966095
shared2_seed31000,shared2,31000,210,108032,train/explained_variance,0.9816979765892029
shared2_seed31000,shared2,31000,211,108544,train/std,0.11623849719762802
shared2_seed31000,shared2,31000,211,108544,train/approx_kl,0.0022289324551820755
shared2_seed31000,shared2,31000,211,108544,train/clip_fraction,0.046875
shared2_seed31000,shared2,31000,211,108544,train/value_loss,0.00023630966597920633
shared2_seed31000,shared2,31000,211,108544,train/policy_gradient_loss,-0.0008765579550527036
shared2_seed31000,shared2,31000,211,108544,train/explained_variance,0.9842495918273926
shared2_seed31000,shared2,31000,212,109056,train/std,0.11610846221446991
shared2_seed31000,shared2,31000,212,109056,train/approx_kl,0.0046241385862231255
shared2_seed31000,shared2,31000,212,109056,train/clip_fraction,0.041015625
shared2_seed31000,shared2,31000,212,109056,train/value_loss,0.00026008396980614634
shared2_seed31000,shared2,31000,212,109056,train/policy_gradient_loss,-0.00154451112030074
shared2_seed31000,shared2,31000,212,109056,train/explained_variance,0.9806591868400574
shared2_seed31000,shared2,31000,213,109568,train/std,0.11608467996120453
shared2_seed31000,shared2,31000,213,109568,train/approx_kl,0.004440994001924992
